id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	2.23814911448104	2.97629822896209	1.5	0.503981753375262	-0.988556592891439	0.68343382927186	1
2	ENSG00000000005.5	0.248632690397685	0.497265380795371	0	0	-Inf	1	1
3	ENSG00000000419.8	1349.8640729231	1238.2281458462	1461.5	1.1803156025025	0.239172670846825	0.0217477789585804	0.100523761702409
4	ENSG00000000457.9	260.956224003563	282.912448007126	239	0.844784319967356	-0.243345037789569	0.132479406593073	0.391954512410387
5	ENSG00000000460.12	834.620941953129	834.241883906259	835	1.00090874853968	0.00131045166623744	0.998441511066087	1
6	ENSG00000000938.8	0.75	0	1.5	Inf	Inf	0.484960784937231	0.887642636603671
7	ENSG00000000971.11	1728.70771550413	1702.91543100827	1754.5	1.03029191470841	0.0430531570538986	0.660067826961077	1
8	ENSG00000001036.9	1912.49690414401	1827.49380828803	1997.5	1.0930269590742	0.128328984946697	0.180024777965978	0.484607589180296
9	ENSG00000001084.6	500.208031945595	559.916063891189	440.5	0.786725061857851	-0.346068552160271	0.00729772162160964	0.0418863212170422
10	ENSG00000001167.10	929.588134343364	858.176268686728	1001	1.1664270343106	0.222096062546572	0.0421263714309924	0.167423065956267
11	ENSG00000001460.13	240.733574757679	279.967149515357	201.5	0.719727297823372	-0.47447771694677	0.00437697312802724	0.0276430715224498
12	ENSG00000001461.12	945.298919703976	994.597839407951	896	0.900866626186678	-0.150614564855362	0.166631303448659	0.459542356338382
13	ENSG00000001497.12	2714.21267400174	2519.42534800348	2909	1.15462837678649	0.207428587366421	0.0233162102322593	0.106010596401316
14	ENSG00000001617.7	109.288734390703	127.077468781406	91.5	0.72003322758494	-0.473864610324205	0.0413964702300302	0.165138470451653
15	ENSG00000001629.5	1129.16878616236	1250.33757232473	1008	0.806182284137752	-0.310822014585289	0.00300830688415346	0.0203889312151461
16	ENSG00000001630.11	4707.99091209461	3983.48182418921	5432.5	1.36375669320538	0.447586277194534	0.000419619386998974	0.00389597133949769
17	ENSG00000001631.10	1543.38753100267	1433.77506200535	1653	1.15290050985266	0.205268020244523	0.0380892782350161	0.154825798783424
