id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	1662.84798628762	1591.94642211321	1733.74955046202	1.08907531458287	0.123103726523223	0.26406909570667	0.888667944172938
2	ENSG00000000419.8	1616.12905161562	1538.95278816082	1693.30531507042	1.10029711638786	0.137893151440441	0.212298031727538	0.817993660512272
3	ENSG00000000457.9	156.068859517976	169.312538532412	142.82518050354	0.843559382793135	-0.245438463546231	0.251496702638123	0.87258103469501
4	ENSG00000000460.12	256.536299013995	215.695701447473	297.376896580518	1.3786871717188	0.463295142124895	0.00527128684088486	0.0892042193494611
5	ENSG00000000971.11	0.997871229706681	1.02073624111658	0.97500621829678	0.955198981893914	-0.0661267959912862	1	1
6	ENSG00000001036.9	2964.70331629134	3058.90038321136	2870.50624937133	0.938411157527713	-0.0917079280531179	0.381647973031217	1
7	ENSG00000001084.6	1882.74625513415	2537.82737666327	1227.66513360503	0.483746508881608	-1.04767684528378	1.67767380101738e-21	1.68537584892205e-18
8	ENSG00000001167.10	1160.47223070862	1275.77484073852	1045.16962067872	0.819243010054731	-0.287636636429545	0.0128034018270959	0.162345372220681
9	ENSG00000001460.13	109.145528595432	119.325279938353	98.9657772525108	0.829378127615873	-0.269898093937431	0.243342973830248	0.862687101769112
10	ENSG00000001461.12	317.560465832262	341.644059957193	293.476871707331	0.859013535151476	-0.219247231344263	0.158094245443762	0.715259144023048
11	ENSG00000001497.12	702.143093927566	672.104147631228	732.182040223904	1.0893877724225	0.123517579189811	0.329692739636974	0.964974033014952
12	ENSG00000001561.6	12.3240040152467	17.3381074886551	7.3099005418382	0.421608906659582	-1.24602275007096	0.0636245279265596	0.442329566437525
13	ENSG00000001617.7	516.745953000167	552.207262978429	481.284643021905	0.871565217063626	-0.198319473205377	0.14273577110399	0.677244155682544
14	ENSG00000001629.5	1161.99030592517	1190.18068474058	1133.79992710977	0.952628404784527	-0.0700145283071766	0.547808072662367	1
15	ENSG00000001630.11	4519.08409804998	4142.38351245831	4895.78468364165	1.18187624803871	0.241078981634213	0.0181398288198737	0.201696967550291
16	ENSG00000001631.10	685.946067964876	711.386283227599	660.505852702152	0.928477071142559	-0.107061811821302	0.402371081839264	1
17	ENSG00000002016.12	237.939392884555	234.556808454494	241.321977314616	1.02884234699772	0.0410219301135322	0.822142386672188	1
18	ENSG00000002079.8	22.1494965057091	31.6239121735601	12.6750808378581	0.400806856795391	-1.31902090526619	0.0637675879473546	0.442906178888901
19	ENSG00000002330.9	91.8825789654844	88.2198407286596	95.5453172023091	1.08303660960102	0.115082010810648	0.657715328542923	1
20	ENSG00000002549.8	1924.87912657165	1897.85931040245	1951.89894274085	1.02847399279925	0.0405053126436597	0.711195774645018	1
21	ENSG00000002586.13	2751.18850156135	2987.1023761551	2515.27462696759	0.842045002222244	-0.248030756194363	0.0182629494999971	0.202580590562255
22	ENSG00000002746.10	0.742687169427535	0.510368120558291	0.97500621829678	1.91039796378783	0.933873204008714	1	1
23	ENSG00000002822.11	358.35886926448	334.994865779608	381.722872749352	1.13948872577792	0.18838665049637	0.209569102391692	0.814004698059542
24	ENSG00000002834.13	7476.22976011479	8387.69502272038	6564.7644975092	0.782666093572397	-0.353531148662327	0.000410696787430802	0.0141383328644987
25	ENSG00000002919.10	262.398657126747	249.856145075352	274.941169178141	1.10039786732171	0.138025248685905	0.407149261005827	1
26	ENSG00000003056.3	2031.47624759359	2116.18790088581	1946.76459430138	0.919939384156996	-0.120389291388508	0.266036046283166	0.890108660662696
27	ENSG00000003096.9	17.9838501463962	19.8827437862832	16.0849565065092	0.808990785145358	-0.305804825236817	0.604698424196582	1
28	ENSG00000003137.4	10.7727362565982	13.2605657530613	8.28490676013498	0.624777774524615	-0.678584962075582	0.360024115366723	1
29	ENSG00000003147.13	1.72735257666273	1.01983570297116	2.4348694503543	2.38751148176184	1.25550767121793	0.651348540861961	1
30	ENSG00000003249.9	936.623900209213	1077.95823319721	795.289567221221	0.737774008982153	-0.438749129618577	0.000243736216648424	0.00949355731270185
31	ENSG00000003393.10	1330.66842185	1434.85840394428	1226.47843975572	0.854773151402437	-0.22638650152099	0.0458158985217825	0.365607430633238
32	ENSG00000003400.10	698.567817503108	687.315231513835	709.820403492382	1.03274359558274	0.046482113547052	0.719399327759085	1
33	ENSG00000003402.15	2084.78704247054	2289.53655639912	1880.03752854196	0.821143267307685	-0.284294139629385	0.00832298263731096	0.120614652047266
34	ENSG00000003436.10	14280.7492394427	16908.4126521327	11653.0858267528	0.689188634468472	-0.537029184867123	5.39746286721161e-08	7.95262178854959e-06
35	ENSG00000003509.11	539.650052275916	510.934985574114	568.365118977719	1.1124020374903	0.15367829225899	0.25276164125066	0.874223009903103
36	ENSG00000003756.12	2796.53726072032	2961.58036797461	2631.49415346603	0.888543894307917	-0.170485047349035	0.104537170548247	0.576555073507077
37	ENSG00000003987.9	9.23242297505758	9.68978998544414	8.77505596467102	0.905598158252426	-0.143057070775421	0.927156534282746	1
38	ENSG00000003989.12	5759.13621199445	5336.11786274174	6182.15456124716	1.15854910259998	0.212319191010039	0.0354072597415759	0.309220242305577
39	ENSG00000004059.6	993.423724026041	1048.8438363336	938.00361171848	0.894321517870018	-0.16113450637945	0.173659687597838	0.745542493317757
40	ENSG00000004139.9	21.2563579263021	24.4724547187261	18.0402611338781	0.737165982784466	-0.439938596898223	0.391893269992046	1
41	ENSG00000004142.7	1804.5564567901	1788.72338211236	1820.38953146784	1.01770321206294	0.0253168964704254	0.820172705028488	1
42	ENSG00000004399.8	2283.36174591956	2427.15764239707	2139.56584944206	0.881510871839794	-0.181949732202218	0.08783663169951	0.524953325362593
43	ENSG00000004455.12	2906.79274562784	2750.53201190089	3063.0534793548	1.11362218876265	0.155259862077766	0.138472079139108	0.665732308256128
44	ENSG00000004468.8	0.497162298086804	0.509467582412867	0.48485701376074	0.951693553227529	-0.0714309965760195	1	1
45	ENSG00000004478.5	1583.80041365069	1573.49212134003	1594.10870596136	1.0131024390537	0.0187800584853104	0.87620690716269	1
46	ENSG00000004487.11	2907.88104067161	2758.61685339673	3057.14522794649	1.10821668626514	0.148239994777078	0.15725996677823	0.712952587788805
47	ENSG00000004534.10	3822.98189392013	3992.5361050206	3653.42768281966	0.915064406862969	-0.128054803740237	0.213059051130005	0.819404395442244
48	ENSG00000004660.10	52.0428197900774	49.9701483692959	54.1154912108589	1.08295638449835	0.114975140328485	0.745303074081896	1
49	ENSG00000004700.11	672.810401277357	648.112343274262	697.508459280452	1.07621536068368	0.105966803453378	0.407568081836317	1
50	ENSG00000004766.11	359.091030763252	368.17599792106	350.006063605443	0.950648780968298	-0.0730156618402051	0.632322239323516	1
51	ENSG00000004776.7	8.20028198776036	7.14065099708895	9.25991297843176	1.29678834355674	0.374943028071371	0.705526588079625	1
52	ENSG00000004777.14	194.507435173994	176.911326437624	212.103543910364	1.19892574535157	0.261742309185505	0.323467449923568	0.960727583622703
53	ENSG00000004779.5	1169.89931005278	1084.58131176857	1255.21730833699	1.15732891090495	0.210798934191692	0.0678816798632228	0.456252879476685
54	ENSG00000004799.7	9.41462034847715	7.13975045894353	11.6894902380108	1.63724072784197	0.711266460682302	0.375143532267295	1
55	ENSG00000004809.9	3.46656016857881	2.54823845020976	4.38488188694786	1.72075022515531	0.783037698725202	0.634433857735029	1
56	ENSG00000004838.9	17.2785846180682	20.9070821799815	13.6500870561549	0.652892973713227	-0.615081579299579	0.276951382340463	0.907244905925833
57	ENSG00000004864.9	1510.45607555783	1516.51460161917	1504.3975494965	0.992009933758814	-0.0115735273872853	0.920608755838361	1
58	ENSG00000004866.14	431.729624416615	445.197457756236	418.261791076993	0.939497258553547	-0.0900391430099649	0.5556064280005	1
