id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	1.24165383937491	1	1.48330767874981	1.48330767874981	0.568817883406988	1	1
2	ENSG00000000005.5	0	0	0	NA	NA	NA	NA
3	ENSG00000000419.8	1409.19044080224	1374.1602395999	1444.22064200458	1.05098415773191	0.0717409226455999	0.581608037939996	1
4	ENSG00000000457.9	242.099326824402	248.010945355198	236.187708293606	0.952327760999987	-0.0704699060302161	0.732912469040881	1
5	ENSG00000000460.12	786.030875604389	746.916578618033	825.145172590745	1.10473538305637	0.143700842675278	0.32435817664225	1
6	ENSG00000000938.8	1.74165383937491	2	1.48330767874981	0.741653839374906	-0.431182116593012	0.988743076935247	1
7	ENSG00000000971.11	1705.21940460394	1676.65496765384	1733.78384155404	1.03407312476468	0.0483382098357966	0.705822177646534	1
8	ENSG00000001036.9	2007.41019750098	2040.94707980792	1973.87331519405	0.967135960908805	-0.0482093754636803	0.706002530213132	1
9	ENSG00000001084.6	456.52400379641	477.721870637241	435.326136955578	0.911254358890643	-0.134074284449298	0.414917982221497	1
10	ENSG00000001167.10	1004.28279402185	1019.40593436015	989.159653683555	0.970329503039844	-0.0434533561656603	0.754464100795737	1
11	ENSG00000001460.13	194.772824965959	190.419013859515	199.126636072403	1.04572874334552	0.0645086724436385	0.778066452022942	1
12	ENSG00000001461.12	813.476648693577	741.554425678672	885.398871708482	1.19397692340406	0.255774953175366	0.0753321453983214	0.915218448353055
13	ENSG00000001497.12	2696.78473092061	2518.91210959816	2874.65735224306	1.14122971630862	0.190589218640152	0.120077504835509	1
14	ENSG00000001617.7	92.8181833554821	95.2135612550702	90.4228054558939	0.949684102390181	-0.0744803916593191	0.813178381897658	1
15	ENSG00000001629.5	1060.54943406828	1125.00597450646	996.092893630092	0.88541120332012	-0.175580466570036	0.198008249109203	1
16	ENSG00000001630.11	5497.49024999072	5626.40023448807	5368.58026549337	0.954176745654469	-0.0676715682148885	0.562455198099828	1
17	ENSG00000001631.10	1603.11444932475	1572.76575242381	1633.4631462257	1.03859277435839	0.0546300935331658	0.669450141421859	1
18	ENSG00000002016.12	135.848442674056	127.916277520715	143.780607827396	1.12402120053964	0.16866924696894	0.506658283545244	1
19	ENSG00000002079.8	0.494108320984134	0	0.988216641968268	Inf	Inf	0.760419417450048	1
20	ENSG00000002330.9	83.5237730026716	89.9568207738442	77.090725231499	0.856974763762593	-0.222675374482642	0.691095591409688	1
21	ENSG00000002549.8	1814.58498312917	1691.33609430641	1937.83387195193	1.14574145166966	0.196281521863402	0.121017401520056	1
22	ENSG00000002586.13	457.152611178856	508.635411819157	405.669810538556	0.797565016339818	-0.326325964815173	0.0465796626744555	0.75839944601401
23	ENSG00000002746.10	3.73515906246859	3.02432595187739	4.44599217305979	1.47007704982986	0.555891771724453	0.792965807651892	1
24	ENSG00000002822.11	404.185135347756	405.665110082861	402.705160612651	0.992703465502357	-0.0105652660955493	0.969872886304015	1
25	ENSG00000002834.13	5420.93771975633	5812.68961030335	5029.18582920931	0.865208047629926	-0.208881010468435	0.0750076719942779	0.915042800486007
