id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	1689.77331610358	1638.08755682435	1741.4590753828	1.06310500200542	0.0882840977073839	0.309632045353069	0.812500807558125
2	ENSG00000000419.8	1606.73720042798	1512.63773353162	1700.83666732434	1.12441771722389	0.169178091265674	0.0534830377629777	0.276493573384201
3	ENSG00000000457.9	150.66388036769	157.865823477751	143.461937257628	0.908758679346749	-0.138030856938247	0.528132729216335	1
4	ENSG00000000460.12	250.138945387089	201.571211366009	298.706679408169	1.4818915726303	0.567439892076143	0.000915384145222138	0.011861655607514
5	ENSG00000000971.11	0.995372283959537	1.01137840592508	0.979366161993997	0.968347906437848	-0.046402625159432	1	1
6	ENSG00000001036.9	2634.33204704942	2385.37963543718	2883.28445866166	1.20873189987355	0.273494286262052	0.000513527296790022	0.00730855258976656
7	ENSG00000001084.6	1291.44885768847	1349.72366268158	1233.17405269536	0.913649280064736	-0.130287626555698	0.23245899954395	0.696221731498473
8	ENSG00000001167.10	1085.79756313986	1121.75717595074	1049.83795032899	0.935886993046602	-0.0955937578286262	0.330250409665758	0.838777923120917
9	ENSG00000001460.13	103.780692146303	108.152677755318	99.4087065372891	0.919151597542404	-0.121625267121057	0.648438779068459	1
10	ENSG00000001461.12	316.52823016912	338.267245578047	294.789214760193	0.871468398474241	-0.198479745156152	0.20016850123188	0.639032621140445
11	ENSG00000001497.12	674.658577822353	613.867907695386	735.44924794932	1.19805782112048	0.260697537701619	0.0230685464831866	0.151941827851697
12	ENSG00000001561.6	11.0295299750026	14.7168548299486	7.34220512005654	0.498897706398196	-1.00318405808373	0.227993810520392	0.688317092179603
13	ENSG00000001617.7	484.055935717116	484.657821219764	483.454050214467	0.997516245580711	-0.00358775758458304	0.988863739858587	1
14	ENSG00000001629.5	1161.73451630215	1184.6182409502	1138.8507916541	0.961365233360418	-0.0568434638324491	0.556080900114604	1
15	ENSG00000001630.11	4784.83868605245	4652.03043614903	4917.64693595588	1.05709689638805	0.0801076241486632	0.353387021112154	0.868943459590524
16	ENSG00000001631.10	653.724059293988	643.997489019707	663.450629568269	1.03020685775992	0.0429340487685731	0.71534021935518	1
17	ENSG00000002016.12	240.82690024181	239.251552105411	242.40224837821	1.01316896899967	0.0188747964584908	0.925264354744521	1
18	ENSG00000002079.8	10.9538226733152	9.17588524070853	12.731760105922	1.38752390335462	0.472512625483736	0.711781347065007	1
19	ENSG00000002330.9	92.9814457104885	89.9910897353621	95.9718016856148	1.06645893463275	0.0928284139276056	0.81834301428264	1
20	ENSG00000002549.8	2027.13344002743	2093.64881002045	1960.61807003442	0.936459859289998	-0.0947109392277904	0.25622809886899	0.73388218111626
21	ENSG00000002586.13	2507.89051035589	2489.2231840227	2526.55783668907	1.01499851556341	0.0214776174687045	0.789671764077129	1
22	ENSG00000002746.10	1.50322265125687	2.02707914051973	0.979366161993997	0.483141552008123	-1.04948215952959	0.809529068099297	1
23	ENSG00000002822.11	388.139049912684	392.847124120022	383.430975705345	0.976031010954276	-0.0350011083295303	0.897865860551544	1
24	ENSG00000002834.13	7249.19834742707	7904.26958644038	6594.12710841375	0.83424876091345	-0.261450456273113	0.000133485796569237	0.00232694534474342
25	ENSG00000002919.10	289.188400819157	302.207708335602	276.169093302713	0.913838680104174	-0.129988586009795	0.423196647873671	0.938064096503461
26	ENSG00000003056.3	2056.2474715843	2157.0717312442	1955.4232119244	0.906517471626462	-0.141593269086769	0.0876055497368728	0.385644869964693
27	ENSG00000003096.9	13.4139208921254	10.6713412062483	16.1565005780025	1.5140084330302	0.598373241160478	0.432992222038949	0.943839010953656
28	ENSG00000003137.4	8.73143894670122	9.1413066113519	8.32157128205054	0.910326240640108	-0.135544427152419	0.950937071933337	1
29	ENSG00000003147.13	1.22268715504328	0	2.44537431008656	Inf	Inf	0.300794470642429	0.801662510608286
30	ENSG00000003249.9	897.826769291702	996.782762308902	798.870776274503	0.801449228941354	-0.319316964993564	0.00208528603228843	0.0232668510811459
31	ENSG00000003393.10	1327.77229310682	1423.59318727214	1231.95139894149	0.865381634273017	-0.208591591673662	0.0240747223659226	0.156503299007018
32	ENSG00000003400.10	750.583807780232	788.170803059444	712.99681250102	0.904622208452	-0.144612680357048	0.190863988747966	0.621044463258023
33	ENSG00000003402.15	2087.37013033717	2286.33368566385	1888.40657501048	0.825954053361273	-0.275866566065314	0.000827256912947217	0.0108989994944664
34	ENSG00000003436.10	15698.4914506661	19691.7445725375	11705.2383287948	0.594423631978202	-0.750436621911204	1.41203963565757e-30	6.82260716133158e-28
35	ENSG00000003509.11	558.708980482123	546.520474799308	570.897486164938	1.04460402215412	0.0629561638013986	0.61153001387429	1
36	ENSG00000003756.12	2603.81761215814	2564.38069280266	2643.25453151363	1.03075746082956	0.0437049037802883	0.58244663337529	1
37	ENSG00000003987.9	7.96210030005428	7.10990514216259	8.81429545794597	1.23972054221598	0.310014944969178	0.808109149902569	1
38	ENSG00000003989.12	7208.14035304753	8206.53346179731	6209.74724429775	0.756683351527791	-0.40223839144151	4.39788361510894e-09	2.28539843637439e-07
39	ENSG00000004059.6	949.60992031269	957.014853078984	942.204987546397	0.984524936593262	-0.0225003469181528	0.832469085144198	1
40	ENSG00000004139.9	45.6194004982969	73.1174859048065	18.1213150917874	0.247838323043273	-2.01252880736988	7.26917394734345e-07	2.33138037739763e-05
41	ENSG00000004142.7	1883.39201035842	1938.24657437609	1828.53744634076	0.943397744391402	-0.084061943414838	0.319490851484825	0.824072464365155
42	ENSG00000004399.8	2232.93334509188	2316.67508434436	2149.19160583939	0.927705235992397	-0.108261610788699	0.200622047646397	0.639273046776772
43	ENSG00000004455.12	2881.80458976972	2686.84827207304	3076.7609074664	1.14511896315326	0.195497483593832	0.0115989894300018	0.0906785575347235
44	ENSG00000004468.8	0.75117136034661	1.01570073459466	0.486641986098565	0.479119458639334	-1.06154268756944	0.987201001575029	1
45	ENSG00000004478.5	1543.5584960249	1485.88372813859	1601.2332639112	1.07763025705727	0.107862263609266	0.225337954828285	0.684202374865227
46	ENSG00000004487.11	2919.56479288602	2768.31177936537	3070.81780640667	1.10927455111673	0.149616484086587	0.0531313248424043	0.275203175471284
47	ENSG00000004534.10	3503.4272609281	3337.07828001774	3669.77624183846	1.09969738013426	0.137106570799707	0.0671775880341632	0.322551106426293
48	ENSG00000004660.10	46.2006280909171	38.043393096269	54.3578630855653	1.42883845686457	0.514842815905732	0.184178614824628	0.610522579133809
