id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
1	ENSG00000000003.10	1.49772110185582	1.48861101392314	1.50683118978851	1.01223971587941	0.0175509856420324	1	1
2	ENSG00000000005.5	0.249282375972586	0.498564751945172	0	0	-Inf	1	1
3	ENSG00000000419.8	1291.69773016788	1116.39677168979	1466.99868864598	1.31404777033305	0.394017723734722	0.00143007594512023	0.0144750802210364
4	ENSG00000000457.9	234.076012921852	228.237537974526	239.914487869177	1.05116139088371	0.0719841916142591	0.677661416158941	1
5	ENSG00000000460.12	833.078607153331	827.99581329388	838.161401012781	1.012277341933	0.0176046111926047	0.918447348587924	1
6	ENSG00000000938.8	1.99274423284481	2.4786572759011	1.50683118978851	0.607922363627586	-0.718041002733566	0.805900428340838	1
7	ENSG00000000971.11	1683.45249952393	1605.77277584339	1761.13222320447	1.09675057996887	0.133235469263912	0.27155593569004	0.689359196384983
8	ENSG00000001036.9	1890.91037094038	1776.81703218247	2005.0037096983	1.12842440914445	0.174309778560739	0.146606067651974	0.473617872731595
9	ENSG00000001084.6	508.835441632893	575.474612736121	442.196270529664	0.768402742263853	-0.380065427206929	0.00661263176695691	0.0497834802603002
10	ENSG00000001167.10	907.006445436292	809.253028917344	1004.75986195524	1.2415892508916	0.312187972501954	0.0149264596879883	0.0942989323608301
11	ENSG00000001460.13	231.282756293103	260.297167997256	202.26834458895	0.777067019765202	-0.363889062646652	0.0309093450907975	0.162292158532946
12	ENSG00000001461.12	931.941300670629	964.520294241987	899.362307099271	0.93244518800517	-0.100909173076883	0.430404884620617	0.868714216168007
13	ENSG00000001497.12	2691.82548432376	2463.64866565017	2920.00230299734	1.18523486879844	0.245172975136623	0.0364768576057358	0.183406850755909
14	ENSG00000001617.7	102.389267631055	112.929023042699	91.8495122194111	0.813338411549723	-0.298072345193573	0.183470712964461	0.545690287166784
15	ENSG00000001629.5	1149.55407048369	1287.30370861445	1011.80443235293	0.785987351377983	-0.347421999007917	0.00537354549892145	0.0421388212961941
